capital,return_mean,return_median,p10,p90,utilization,trades,turnover,pnl_mean
2500.0,0.5077623891967743,0.503937333549944,0.46543026546729327,0.5626512737262124,0.33571443987212546,102.625,14.709016170022691,1269.4059729919359
5000.0,0.5015822885513681,0.4906572371500829,0.43241458845607117,0.5846493205822362,0.34235302802733036,152.125,14.648845328395959,2507.91144275684
10000.0,0.3905016756016503,0.3872113610147244,0.3563563137800151,0.4328807638078546,0.28262517586878,176.75,10.526092669826934,3905.0167560165028
20000.0,0.21239008180130942,0.21100720233613574,0.1976971956547325,0.22624423146432743,0.16051858671969332,170.25,5.663537218357642,4247.801636026188
25000.0,0.15673537583400174,0.15359778845975583,0.13906933976433164,0.1759047508134332,0.12844549058271298,165.0,4.316105067489528,3918.3843958500433
50000.0,0.08216920801548594,0.08211626851166577,0.0737232765372833,0.09036066233962138,0.06724260737393312,173.0,2.284991816218516,4108.460400774297
100000.0,0.041084604007743185,0.0410581342558343,0.03686163826864156,0.045180331169810725,0.034266916992707855,173.0,1.142495908109258,4108.460400774318
